Date,Buy-and-Hold SPY,Regime-Based Allocation_econ,Regime-Based Allocation_market
2008-04-01,-0.38582001973170515,,
2008-05-01,-0.5749162644422191,,
2008-06-01,-0.9623896481096385,,
2008-07-01,-0.8005976326501962,,
2008-08-01,-0.7786908508712428,,
2008-09-01,-1.5441902624339876,,
2008-10-01,-2.0646248235236384,,
2008-11-01,-2.1848977474343894,,
2008-12-01,-2.0686011796061323,,
2009-01-01,-2.131751503478417,,
2009-02-01,-2.398044540181695,,
2009-03-01,-1.761291634723486,,1.874187001568112
2009-04-01,-1.4017015982452943,,2.1401563325274924
2009-05-01,-1.196759127393669,,2.346905526499719
2009-06-01,-0.9351418701826247,,2.5187026804362076
2009-07-01,-0.5961794090118714,0.9339126693678188,2.903529666366726
2009-08-01,-0.5190631743059844,1.4128492482358939,2.838032823956323
2009-09-01,-0.0939027356689654,1.5917446514343232,2.813722081092
2009-10-01,0.5052473622036238,1.0929352734845161,2.877222514091249
2009-11-01,1.1223130593012998,1.234448348711292,3.912406939493698
2009-12-01,1.1803963734862868,1.5445078914372772,3.9248915495372567
2010-01-01,1.491147113686882,1.493086871043852,2.9564917839441365
2010-02-01,3.0680650643083087,1.6277135555922673,3.068065064308312
2010-03-01,3.0274854787993832,1.7360040026582464,3.027485478799386
2010-04-01,2.8879289362268894,1.7457148070420996,2.887928936226894
2010-05-01,1.29976075077418,1.2173915480942858,1.299760750774181
2010-06-01,0.8846931523228576,0.884693152322858,0.8846931523228582
2010-07-01,0.8571638667494278,0.8571638667494281,0.8571638667494283
2010-08-01,0.3491669343236404,0.3491669343236405,0.3491669343236406
2010-09-01,0.6017663968823669,0.601766396882367,0.6017663968823672
2010-10-01,0.9068338432970431,0.9068338432970433,0.9068338432970436
2010-11-01,0.6034205942051003,0.6034205942051003,0.6034205942051006
2010-12-01,0.8310274059936326,0.8310274059936328,0.831027405993633
2011-01-01,1.1830453591376717,1.183045359137672,1.1830453591376724
2011-02-01,1.2002939546185607,1.2002939546185607,1.2002939546185611
2011-03-01,0.8885820159017105,0.8885820159017107,0.8885820159017109
2011-04-01,0.9593700410695426,0.9593700410695428,0.9593700410695432
2011-05-01,1.5772528488608957,1.5772528488608963,
2011-06-01,2.0060588165481708,2.0060588165481716,
2011-07-01,1.437441023500796,1.4374410235007966,
2011-08-01,1.308043344370912,1.3080433443709125,
2011-09-01,0.14502321027588,0.14502321027588003,
2011-10-01,0.5166305914858754,0.5166305914858756,2.09709676225541
2011-11-01,0.49303242438200584,0.49303242438200595,2.732372932980666
2011-12-01,0.18092597593460438,0.18092597593460444,2.331564567651261
2012-01-01,0.3153324212655761,0.3153324212655762,3.505125758851004
2012-02-01,0.36151627801852504,0.3615162780185251,3.4584219542432186
2012-03-01,0.5404330595055674,0.5404330595055676,3.3319104963434967
2012-04-01,0.3412838893773324,0.34128388937733256,3.2920043756651447
2012-05-01,0.05688194682363924,0.056881946823639264,1.8494969010873927
2012-06-01,0.36162986045142637,0.3616298604514265,1.888526775179078
2012-07-01,0.5375419649010115,0.5375419649010117,1.7734319791029103
2012-08-01,1.0419011807551204,1.0419011807551208,2.0121143085841515
2012-09-01,1.921987335350026,1.9219873353500267,1.9219873353500283
2012-10-01,1.3943186725072412,1.3943186725072425,1.3943186725072445
2012-11-01,1.5044037667894077,1.504403766789409,1.504403766789411
2012-12-01,1.4792951427309795,1.4792951427309808,1.4792951427309826
2013-01-01,1.4974419382827824,1.4974419382827837,1.4974419382827855
2013-02-01,1.2711368724826946,1.2711368724826957,1.2711368724826977
2013-03-01,1.3120999783346945,1.3120999783346956,1.3120999783346974
2013-04-01,1.5736773881175392,1.5736773881175405,1.573677388117543
2013-05-01,3.8716569290184446,3.8716569290184535,3.8716569290184677
2013-06-01,2.6596079910251853,2.65960799102519,2.659607991025198
2013-07-01,2.786375974437151,2.7863759744371546,2.786375974437161
2013-08-01,1.8315005071068389,1.8315005071068409,1.831500507106844
2013-09-01,1.8892107532879099,1.8892107532879117,1.8892107532879148
2013-10-01,2.531064146269271,2.5310641462692733,2.531064146269278
2013-11-01,2.807650370577704,2.807650370577707,2.8076503705777114
2013-12-01,3.083592980114368,3.0835929801143718,3.0835929801143767
2014-01-01,2.007445223742388,2.00744522374239,2.007445223742393
2014-02-01,2.248046557302684,2.2480465573026858,2.248046557302689
2014-03-01,1.9658889088008513,1.9658889088008533,1.965888908800856
2014-04-01,1.8492123164965253,1.8492123164965273,1.8492123164965295
2014-05-01,1.8458794940722978,1.8458794940722993,1.845879494072302
2014-06-01,2.3365227942413545,2.3365227942413567,2.336522794241361
2014-07-01,1.769010231440787,1.7690102314407892,1.7690102314407923
2014-08-01,2.866077402933092,2.866077402933096,2.8660774029331026
2014-09-01,2.0996938546267176,2.0996938546267208,2.0996938546267248
2014-10-01,2.0128537896189274,2.01285378961893,2.012853789618935
2014-11-01,1.997058310370332,1.9970583103703352,1.9970583103703399
2014-12-01,1.5937187518594296,1.593718751859432,1.5937187518594353
2015-01-01,1.7274285115900443,1.727428511590047,1.7274285115900512
2015-02-01,1.7393447568396225,1.7393447568396248,1.7393447568396283
2015-03-01,1.3610232207906001,1.3610232207906015,1.3610232207906041
2015-04-01,1.392372214528736,1.3923722145287376,1.3923722145287405
2015-05-01,1.29190677678088,1.2919067767808818,1.291906776780884
2015-06-01,0.7800651003351954,0.7800651003351962,0.7800651003351974
2015-07-01,1.1528899325395046,1.152889932539506,1.1528899325395077
2015-08-01,0.08915329847759025,0.08915329847759033,0.08915329847759043
2015-09-01,-0.018674809046703465,-0.01867480904670348,-0.018674809046703503
2015-10-01,0.41495097993493807,0.4149509799349382,0.4149509799349385
2015-11-01,0.2544690427076268,0.25446904270762694,0.2544690427076271
2015-12-01,0.14689252313966894,0.14689252313966902,0.1468925231396691
2016-01-01,0.009672610063013141,0.009672610063013147,0.009672610063013154
2016-02-01,-0.4048577045288389,-0.40485770452883907,-0.4048577045288394
2016-03-01,0.17416992060668993,0.17416992060669007,0.17416992060669012
2016-04-01,0.1399145424721369,0.13991454247213703,0.13991454247213705
2016-05-01,0.1670765291718022,0.16707652917180232,0.1670765291718024
2016-06-01,0.32773985984192583,0.3277398598419261,0.32773985984192616
2016-07-01,0.4154511092534662,0.4154511092534664,0.41545110925346657
